"Date","Price","Open","High","Low","Vol.","Change %"
"03/20/1983","152.67","149.82","153.78","149.32","416.42M","1.85%"
"03/13/1983","149.90","151.28","151.62","149.12","353.27M","-0.89%"
"03/06/1983","151.24","153.67","154.01","150.65","410.33M","-1.58%"
"02/27/1983","153.67","149.74","154.16","147.81","505.47M","2.62%"
"02/20/1983","149.74","148.01","150.88","145.40","382.37M","1.18%"
"02/13/1983","148.00","147.71","149.41","143.84","396.13M","0.24%"
"02/06/1983","147.65","146.14","148.81","144.09","427.34M","1.03%"
"01/30/1983","146.14","144.51","146.14","141.90","393.00M","1.13%"
"01/23/1983","144.51","143.84","145.47","139.10","421.87M","0.46%"
"01/16/1983","143.85","146.65","147.90","143.25","408.39M","-1.91%"
"01/09/1983","146.65","145.19","148.36","144.58","473.50M","1.01%"
"01/02/1983","145.18","140.65","146.46","138.08","486.70M","3.23%"
"12/26/1982","140.64","139.73","142.34","139.72","276.60M","0.66%"
"12/19/1982","139.72","137.49","139.94","136.07","286.57M","1.62%"
"12/12/1982","137.49","139.57","142.50","134.79","392.24M","-1.49%"
"12/05/1982","139.57","138.70","143.68","138.01","469.68M","0.63%"
"11/28/1982","138.69","134.89","140.37","133.69","411.54M","2.82%"
"11/21/1982","134.88","137.03","137.10","132.89","253.91M","-1.56%"
"11/14/1982","137.02","139.54","139.54","134.05","414.18M","-1.80%"
"11/07/1982","139.53","142.12","144.36","139.53","473.19M","-1.85%"
"10/31/1982","142.16","133.72","143.99","133.22","561.21M","6.31%"
"10/24/1982","133.72","138.81","138.81","131.50","415.89M","-3.68%"
"10/17/1982","138.83","133.59","140.40","133.59","506.90M","3.94%"
"10/10/1982","133.57","131.06","137.97","131.06","592.46M","1.92%"
"10/03/1982","131.05","121.97","131.11","120.56","488.31M","7.44%"
"09/26/1982","121.97","123.32","124.16","120.14","300.90M","-1.09%"
"09/19/1982","123.32","122.54","126.43","121.48","377.45M","0.63%"
"09/12/1982","122.55","120.94","124.88","120.25","355.12M","1.31%"
"09/05/1982","120.97","122.68","123.22","120.27","291.09M","-1.39%"
"08/29/1982","122.68","117.05","123.64","115.79","434.40M","4.76%"
"08/22/1982","117.11","113.02","120.26","112.65","549.90M","3.62%"
"08/15/1982","113.02","103.86","113.02","103.86","455.13M","8.83%"
"08/08/1982","103.85","103.69","103.85","102.20","251.08M","0.13%"
"08/01/1982","103.71","107.71","109.43","103.67","270.74M","-3.16%"
"07/25/1982","107.09","110.66","111.16","106.62","232.26M","-3.67%"
"07/18/1982","111.17","111.75","112.39","110.35","282.01M","0.09%"
"07/11/1982","111.07","109.48","111.48","108.89","318.85M","2.06%"
"07/04/1982","108.83","107.27","108.97","105.57","220.41M","1.10%"
"06/27/1982","107.65","109.30","111.00","107.60","244.63M","-1.37%"
"06/20/1982","109.14","107.28","110.92","107.01","262.97M","1.73%"
"06/13/1982","107.28","110.50","111.22","107.07","244.38M","-3.56%"
"06/06/1982","111.24","109.59","111.48","108.53","266.78M","1.04%"
"05/30/1982","110.09","111.97","112.48","110.02","183.43M","-1.60%"
"05/23/1982","111.88","114.46","115.51","111.66","222.40M","-2.62%"
"05/16/1982","114.89","117.62","118.02","114.37","237.00M","-2.64%"
